Entity,Code,Day,cum_excess_proj_all_ages
Guadeloupe,GLP,2020-05-31,29.6
Guadeloupe,GLP,2020-06-07,24.2
Guadeloupe,GLP,2020-06-14,12.6
Guadeloupe,GLP,2020-06-21,3.2
Guadeloupe,GLP,2020-06-28,1.2
Guadeloupe,GLP,2020-07-05,-2.6
Guadeloupe,GLP,2020-07-12,-6.6
Guadeloupe,GLP,2020-07-19,-17.4
Guadeloupe,GLP,2020-07-26,-25
Guadeloupe,GLP,2020-08-02,-18.4
Guadeloupe,GLP,2020-08-09,-14.6
Guadeloupe,GLP,2020-08-16,1.2
Guadeloupe,GLP,2020-08-23,-5.6
Guadeloupe,GLP,2020-08-30,10.4
Guadeloupe,GLP,2020-09-06,32
Guadeloupe,GLP,2020-09-13,45
Guadeloupe,GLP,2020-09-20,80.2
Guadeloupe,GLP,2020-09-27,105.8
Guadeloupe,GLP,2020-10-04,123.4
Guadeloupe,GLP,2020-10-11,143
Guadeloupe,GLP,2020-10-18,177
Guadeloupe,GLP,2020-10-25,201.8
Guadeloupe,GLP,2020-11-01,213.2
Guadeloupe,GLP,2020-11-08,221.2
Guadeloupe,GLP,2020-11-15,216.2
Guadeloupe,GLP,2020-11-22,208.8
Guadeloupe,GLP,2020-11-29,217.2
Guadeloupe,GLP,2020-12-06,220.8
Guadeloupe,GLP,2020-12-13,218.4
Guadeloupe,GLP,2020-12-20,210.2
Guadeloupe,GLP,2020-12-27,199.2
Guadeloupe,GLP,2021-01-03,183.2
Guadeloupe,GLP,2021-01-10,188
Guadeloupe,GLP,2021-01-17,201
Guadeloupe,GLP,2021-01-24,209
Guadeloupe,GLP,2021-01-31,199.2
Guadeloupe,GLP,2021-02-07,194.2
Guadeloupe,GLP,2021-02-14,174.2
Guadeloupe,GLP,2021-02-21,162.4
Guadeloupe,GLP,2021-02-28,184
Guadeloupe,GLP,2021-03-07,173
Guadeloupe,GLP,2021-03-14,165.8
Guadeloupe,GLP,2021-03-21,158.8
Guadeloupe,GLP,2021-03-28,165.2
Guadeloupe,GLP,2021-04-04,159.8
Guadeloupe,GLP,2021-04-11,163.4
Guadeloupe,GLP,2021-04-18,181
Guadeloupe,GLP,2021-04-25,197.4
Guadeloupe,GLP,2021-05-02,194.2
Guadeloupe,GLP,2021-05-09,201
Guadeloupe,GLP,2021-05-16,204.8
Guadeloupe,GLP,2021-05-23,215.6
Guadeloupe,GLP,2021-05-30,215.4
Guadeloupe,GLP,2021-06-06,213.8
Guadeloupe,GLP,2021-06-13,227.4
Guadeloupe,GLP,2021-06-20,224.8
Guadeloupe,GLP,2021-06-27,215.4
Guadeloupe,GLP,2021-07-04,211.4
Guadeloupe,GLP,2021-07-11,214.6
Guadeloupe,GLP,2021-07-18,210.6
Guadeloupe,GLP,2021-07-25,216.8
Guadeloupe,GLP,2021-08-01,221.2
Guadeloupe,GLP,2021-08-08,288.8
Guadeloupe,GLP,2021-08-15,425.6
Guadeloupe,GLP,2021-08-22,666.4
Guadeloupe,GLP,2021-08-29,883.6
Guadeloupe,GLP,2021-09-05,1002.6
Guadeloupe,GLP,2021-09-12,1100.2
Guadeloupe,GLP,2021-09-19,1120.2
Guadeloupe,GLP,2021-09-26,1150.4
Guadeloupe,GLP,2021-10-03,1167
Guadeloupe,GLP,2021-10-10,1160.6
Guadeloupe,GLP,2021-10-17,1164.2
Guadeloupe,GLP,2021-10-24,1164.2
Guadeloupe,GLP,2021-10-31,1163
Guadeloupe,GLP,2021-11-07,1158.4
Guadeloupe,GLP,2021-11-14,1148.4
Guadeloupe,GLP,2021-11-21,1153.4
Guadeloupe,GLP,2021-11-28,1154
Guadeloupe,GLP,2021-12-05,1143.4
Guadeloupe,GLP,2021-12-12,1143
Guadeloupe,GLP,2021-12-19,1128.6
Guadeloupe,GLP,2021-12-26,1132.4
Guadeloupe,GLP,2022-01-02,1122.4
Guadeloupe,GLP,2022-01-09,1114.2
Guadeloupe,GLP,2022-01-16,1115.2
Guatemala,GTM,2020-01-05,104.3
Guatemala,GTM,2020-01-12,93.4
Guatemala,GTM,2020-01-19,94.1
Guatemala,GTM,2020-01-26,96.2
Guatemala,GTM,2020-02-02,145.7
Guatemala,GTM,2020-02-09,147
Guatemala,GTM,2020-02-16,101.5
Guatemala,GTM,2020-02-23,-5
Guatemala,GTM,2020-03-01,-23.9
Guatemala,GTM,2020-03-08,-69.8
Guatemala,GTM,2020-03-15,-216.3
Guatemala,GTM,2020-03-22,-458.2
Guatemala,GTM,2020-03-29,-793.9
Guatemala,GTM,2020-04-05,-1140
Guatemala,GTM,2020-04-12,-1510.5
Guatemala,GTM,2020-04-19,-1852.6
Guatemala,GTM,2020-04-26,-2163.3
Guatemala,GTM,2020-05-03,-2469.6
Guatemala,GTM,2020-05-10,-2717.5
Guatemala,GTM,2020-05-17,-2961.4
Guatemala,GTM,2020-05-24,-3102.9
Guatemala,GTM,2020-05-31,-3109.6
Guatemala,GTM,2020-06-07,-2897.9
Guatemala,GTM,2020-06-14,-2574.8
Guatemala,GTM,2020-06-21,-2139.1
Guatemala,GTM,2020-06-28,-1452.6
Guatemala,GTM,2020-07-05,-508.1
Guatemala,GTM,2020-07-12,794
Guatemala,GTM,2020-07-19,1917.5
Guatemala,GTM,2020-07-26,2958.2
Guatemala,GTM,2020-08-02,3934.3
Guatemala,GTM,2020-08-09,4666.6
Guatemala,GTM,2020-08-16,5306.9
Guatemala,GTM,2020-08-23,5810.4
Guatemala,GTM,2020-08-30,6370.9
Guatemala,GTM,2020-09-06,6788
Guatemala,GTM,2020-09-13,7129.5
Guatemala,GTM,2020-09-20,7433.6
Guatemala,GTM,2020-09-27,7730.5
Guatemala,GTM,2020-10-04,7867.8
Guatemala,GTM,2020-10-11,8151.7
Guatemala,GTM,2020-10-18,8353.6
Guatemala,GTM,2020-10-25,8536.3
Guatemala,GTM,2020-11-01,8764.8
Guatemala,GTM,2020-11-08,9030.7
Guatemala,GTM,2020-11-15,9271.4
Guatemala,GTM,2020-11-22,9565.9
Guatemala,GTM,2020-11-29,9873
Guatemala,GTM,2020-12-06,10072.5
Guatemala,GTM,2020-12-13,10328.4
Guatemala,GTM,2020-12-20,10575.7
Guatemala,GTM,2020-12-27,10779
Guatemala,GTM,2021-01-03,11069.8
Guatemala,GTM,2021-01-10,11386.9
Guatemala,GTM,2021-01-17,11864.3
Guatemala,GTM,2021-01-24,12199.3
Guatemala,GTM,2021-01-31,12633.7
Guatemala,GTM,2021-02-07,13023.5
Guatemala,GTM,2021-02-14,13274.1
Guatemala,GTM,2021-02-21,13413.9
Guatemala,GTM,2021-02-28,13616.7
Guatemala,GTM,2021-03-07,13908.1
Guatemala,GTM,2021-03-14,14103.5
Guatemala,GTM,2021-03-21,14392.3
Guatemala,GTM,2021-03-28,14809.7
Guatemala,GTM,2021-04-04,14976.3
Guatemala,GTM,2021-04-11,15156.5
Guatemala,GTM,2021-04-18,15746.3
Guatemala,GTM,2021-04-25,16275.5
Guatemala,GTM,2021-05-02,16512.1
Guatemala,GTM,2021-05-09,17193.1
Guatemala,GTM,2021-05-16,17742.5
Guatemala,GTM,2021-05-23,18327.9
Guatemala,GTM,2021-05-30,18914.7
Guatemala,GTM,2021-06-06,19488.3
Guatemala,GTM,2021-06-13,20035.3
Guatemala,GTM,2021-06-20,20580.7
Guatemala,GTM,2021-06-27,21197.7
Guatemala,GTM,2021-07-04,21663.5
Guatemala,GTM,2021-07-11,22443.3
Guatemala,GTM,2021-07-18,22971.7
Guatemala,GTM,2021-07-25,24164.5
Guatemala,GTM,2021-08-01,25195.5
Guatemala,GTM,2021-08-08,26334.9
Guatemala,GTM,2021-08-15,27540.5
Guatemala,GTM,2021-08-22,29010.1
Guatemala,GTM,2021-08-29,30594.9
Guatemala,GTM,2021-09-05,32488.7
Guatemala,GTM,2021-09-12,34782.1
Guatemala,GTM,2021-09-19,36608.9
Guatemala,GTM,2021-09-26,38756.3
Hong Kong,HKG,2020-01-31,46
Hong Kong,HKG,2020-02-29,362.8
Hong Kong,HKG,2020-03-31,89.2
Hong Kong,HKG,2020-04-30,-68.2
Hong Kong,HKG,2020-05-31,-6.60000000000002
Hong Kong,HKG,2020-06-30,-84
Hong Kong,HKG,2020-07-31,74.8
Hong Kong,HKG,2020-08-31,397.2
Hong Kong,HKG,2020-09-30,594
Hong Kong,HKG,2020-10-31,855.8
Hong Kong,HKG,2020-11-30,1170.2
Hong Kong,HKG,2020-12-31,1568.6
Hong Kong,HKG,2021-01-31,2325
Hong Kong,HKG,2021-02-28,2107.2
Hong Kong,HKG,2021-03-31,1842
Hong Kong,HKG,2021-04-30,1946
Hong Kong,HKG,2021-05-31,2059
Hong Kong,HKG,2021-06-30,1635
Hong Kong,HKG,2021-07-31,1726.2
Hong Kong,HKG,2021-08-31,1900
Hong Kong,HKG,2021-09-30,2036.2
Hong Kong,HKG,2021-10-31,2353.4
Hong Kong,HKG,2021-11-30,2823.2
Hungary,HUN,2020-01-05,-273.1
Hungary,HUN,2020-01-12,-606.2
Hungary,HUN,2020-01-19,-946.5
Hungary,HUN,2020-01-26,-1239.8
Hungary,HUN,2020-02-02,-1493.7
Hungary,HUN,2020-02-09,-1924.8
Hungary,HUN,2020-02-16,-2156.9
Hungary,HUN,2020-02-23,-2527.4
Hungary,HUN,2020-03-01,-2639.9
Hungary,HUN,2020-03-08,-2845.6
Hungary,HUN,2020-03-15,-2976.5
Hungary,HUN,2020-03-22,-2810.4
Hungary,HUN,2020-03-29,-2809.7
Hungary,HUN,2020-04-05,-2792
Hungary,HUN,2020-04-12,-2694.9
Hungary,HUN,2020-04-19,-2615.8
Hungary,HUN,2020-04-26,-2693.3
Hungary,HUN,2020-05-03,-2811
Hungary,HUN,2020-05-10,-2833.3
Hungary,HUN,2020-05-17,-2758.8
Hungary,HUN,2020-05-24,-2924.3
Hungary,HUN,2020-05-31,-3019.6
Hungary,HUN,2020-06-07,-2882.5
Hungary,HUN,2020-06-14,-2886.2
Hungary,HUN,2020-06-21,-3067.9
Hungary,HUN,2020-06-28,-2992
Hungary,HUN,2020-07-05,-2893.7
Hungary,HUN,2020-07-12,-3005.4
Hungary,HUN,2020-07-19,-3174.3
Hungary,HUN,2020-07-26,-3401.4
Hungary,HUN,2020-08-02,-3348.5
Hungary,HUN,2020-08-09,-3322
Hungary,HUN,2020-08-16,-3360.3
Hungary,HUN,2020-08-23,-3327.2
Hungary,HUN,2020-08-30,-3417.5
Hungary,HUN,2020-09-06,-3419.8
Hungary,HUN,2020-09-13,-3357.9
Hungary,HUN,2020-09-20,-3201.6
Hungary,HUN,2020-09-27,-3099.7
Hungary,HUN,2020-10-04,-2938.8
Hungary,HUN,2020-10-11,-2827.5
Hungary,HUN,2020-10-18,-2497
Hungary,HUN,2020-10-25,-1920.9
Hungary,HUN,2020-11-01,-1121.8
Hungary,HUN,2020-11-08,24.4999999999999
Hungary,HUN,2020-11-15,1590.4
Hungary,HUN,2020-11-22,3073.1
Hungary,HUN,2020-11-29,4684.4
Hungary,HUN,2020-12-06,6278.3
Hungary,HUN,2020-12-13,7810.4
Hungary,HUN,2020-12-20,8905.9
Hungary,HUN,2020-12-27,9979.6
Hungary,HUN,2021-01-03,10772.3
Hungary,HUN,2021-01-10,11105.3
Hungary,HUN,2021-01-17,11390.3
Hungary,HUN,2021-01-24,11507.1
Hungary,HUN,2021-01-31,11351.9
Hungary,HUN,2021-02-07,11183.1
Hungary,HUN,2021-02-14,10996.1
Hungary,HUN,2021-02-21,10940.1
Hungary,HUN,2021-02-28,11152.7
Hungary,HUN,2021-03-07,11530.3
Hungary,HUN,2021-03-14,12525.7
Hungary,HUN,2021-03-21,14121.9
Hungary,HUN,2021-03-28,16056.1
Hungary,HUN,2021-04-04,17999.9
Hungary,HUN,2021-04-11,19630.7
Hungary,HUN,2021-04-18,20683.9
Hungary,HUN,2021-04-25,21505.1
Hungary,HUN,2021-05-02,22036.7
Hungary,HUN,2021-05-09,22393.1
Hungary,HUN,2021-05-16,22629.9
Hungary,HUN,2021-05-23,22747.5
Hungary,HUN,2021-05-30,22806.1
Hungary,HUN,2021-06-06,22934.9
Hungary,HUN,2021-06-13,23047.1
Hungary,HUN,2021-06-20,23120.5
Hungary,HUN,2021-06-27,23546.9
Hungary,HUN,2021-07-04,23742.9
Hungary,HUN,2021-07-11,23886.3
Hungary,HUN,2021-07-18,24030.7
Hungary,HUN,2021-07-25,23859.9
Hungary,HUN,2021-08-01,23987.9
Hungary,HUN,2021-08-08,23862.9
Hungary,HUN,2021-08-15,23929.5
Hungary,HUN,2021-08-22,23828.3
Hungary,HUN,2021-08-29,23802.5
Hungary,HUN,2021-09-05,23782.3
Hungary,HUN,2021-09-12,23963.1
Hungary,HUN,2021-09-19,24162.1
Hungary,HUN,2021-09-26,24219.5
Hungary,HUN,2021-10-03,24287.5
Hungary,HUN,2021-10-10,24417.5
Hungary,HUN,2021-10-17,24630.9
Hungary,HUN,2021-10-24,24873.5
Hungary,HUN,2021-10-31,25430.7
Hungary,HUN,2021-11-07,26377.9
Hungary,HUN,2021-11-14,27497.3
Hungary,HUN,2021-11-21,28754.3
Hungary,HUN,2021-11-28,30276.1
Hungary,HUN,2021-12-05,31927.5
Hungary,HUN,2021-12-12,33262.5
Hungary,HUN,2021-12-19,34327.7
Hungary,HUN,2021-12-26,35152.3
Hungary,HUN,2022-01-02,35839.1
Hungary,HUN,2022-01-09,36078.2
Hungary,HUN,2022-01-16,36022.3
Hungary,HUN,2022-01-23,35902.2
Iceland,ISL,2020-01-05,10.5
Iceland,ISL,2020-01-12,17
Iceland,ISL,2020-01-19,23.9
Iceland,ISL,2020-01-26,33.6
Iceland,ISL,2020-02-02,26.3
Iceland,ISL,2020-02-09,24.8
Iceland,ISL,2020-02-16,25.9
Iceland,ISL,2020-02-23,27
Iceland,ISL,2020-03-01,25.7
Iceland,ISL,2020-03-08,29.6
Iceland,ISL,2020-03-15,25.7
Iceland,ISL,2020-03-22,22.4
Iceland,ISL,2020-03-29,17.5
Iceland,ISL,2020-04-05,23.4
Iceland,ISL,2020-04-12,28.3
Iceland,ISL,2020-04-19,39
Iceland,ISL,2020-04-26,28.9
Iceland,ISL,2020-05-03,32
Iceland,ISL,2020-05-10,26.7
Iceland,ISL,2020-05-17,24.8
Iceland,ISL,2020-05-24,30.5
Iceland,ISL,2020-05-31,37.2
Iceland,ISL,2020-06-07,25.5
Iceland,ISL,2020-06-14,25.2
Iceland,ISL,2020-06-21,18.1
Iceland,ISL,2020-06-28,5.4
Iceland,ISL,2020-07-05,-3.3
Iceland,ISL,2020-07-12,3.8
Iceland,ISL,2020-07-19,5.9
Iceland,ISL,2020-07-26,-4.8
Iceland,ISL,2020-08-02,-6.5
Iceland,ISL,2020-08-09,-9
Iceland,ISL,2020-08-16,-5.7
Iceland,ISL,2020-08-23,-16
Iceland,ISL,2020-08-30,-24.5
Iceland,ISL,2020-09-06,-9.4
Iceland,ISL,2020-09-13,-12.5
Iceland,ISL,2020-09-20,-9.8
Iceland,ISL,2020-09-27,-23.5
Iceland,ISL,2020-10-04,-28.6
Iceland,ISL,2020-10-11,-18.7
Iceland,ISL,2020-10-18,-14.6
Iceland,ISL,2020-10-25,-11.3
Iceland,ISL,2020-11-01,2.6
Iceland,ISL,2020-11-08,13.5
Iceland,ISL,2020-11-15,18.8
Iceland,ISL,2020-11-22,18.9
Iceland,ISL,2020-11-29,9.2
Iceland,ISL,2020-12-06,5.7
Iceland,ISL,2020-12-13,8.8
Iceland,ISL,2020-12-20,7.30000000000001
Iceland,ISL,2020-12-27,17.6
Iceland,ISL,2021-01-03,20.9
Iceland,ISL,2021-01-10,19.1
Iceland,ISL,2021-01-17,27.3
Iceland,ISL,2021-01-24,29.9
Iceland,ISL,2021-01-31,26.3
Iceland,ISL,2021-02-07,21.7
Iceland,ISL,2021-02-14,18.9
Iceland,ISL,2021-02-21,25.7
Iceland,ISL,2021-02-28,24.5
Iceland,ISL,2021-03-07,25.9
Iceland,ISL,2021-03-14,20.5
Iceland,ISL,2021-03-21,16.3
Iceland,ISL,2021-03-28,10.7
Iceland,ISL,2021-04-04,14.5
Iceland,ISL,2021-04-11,10.1
Iceland,ISL,2021-04-18,18.7
Iceland,ISL,2021-04-25,14.1
Iceland,ISL,2021-05-02,15.7
Iceland,ISL,2021-05-09,27.5
Iceland,ISL,2021-05-16,25.9
Iceland,ISL,2021-05-23,22.7
Iceland,ISL,2021-05-30,13.1
Iceland,ISL,2021-06-06,7.50000000000001
Iceland,ISL,2021-06-13,6.50000000000001
Iceland,ISL,2021-06-20,17.9
Iceland,ISL,2021-06-27,23.5
Iceland,ISL,2021-07-04,20.5
Iceland,ISL,2021-07-11,19.5
Iceland,ISL,2021-07-18,27.3
Iceland,ISL,2021-07-25,25.1
Iceland,ISL,2021-08-01,35.1
Iceland,ISL,2021-08-08,44.1
Iceland,ISL,2021-08-15,51.3
Iceland,ISL,2021-08-22,55.3
Iceland,ISL,2021-08-29,55.7
Iceland,ISL,2021-09-05,54.9
Iceland,ISL,2021-09-12,57.7
Iceland,ISL,2021-09-19,57.3
Iceland,ISL,2021-09-26,46.7
Iceland,ISL,2021-10-03,30.7
Iceland,ISL,2021-10-10,29.3
Iceland,ISL,2021-10-17,28.9
Iceland,ISL,2021-10-24,16.7
Iceland,ISL,2021-10-31,8.70000000000001
Iceland,ISL,2021-11-07,16.3
Iceland,ISL,2021-11-14,34.9
Iceland,ISL,2021-11-21,27.9
Iceland,ISL,2021-11-28,24.7
Iceland,ISL,2021-12-05,21.7
Iceland,ISL,2021-12-12,24.9
Iceland,ISL,2021-12-19,42.7
Iceland,ISL,2021-12-26,43.9
Iceland,ISL,2022-01-02,52.9
Iran,IRN,2020-01-05,-531.5
Iran,IRN,2020-01-12,-1110.6
Iran,IRN,2020-01-19,-1598.9
Iran,IRN,2020-01-26,-2259.3
Iran,IRN,2020-02-02,-2821.6
Iran,IRN,2020-02-09,-2573.2
Iran,IRN,2020-02-16,-2879.2
Iran,IRN,2020-02-23,-2658
Iran,IRN,2020-03-01,-2459.5
Iran,IRN,2020-03-08,-1414.9
Iran,IRN,2020-03-15,1316.2
Iran,IRN,2020-03-22,5853.1
Iran,IRN,2020-03-29,6848.2
Iran,IRN,2020-04-05,7831.7
Iran,IRN,2020-04-12,10123.8
Iran,IRN,2020-04-19,12085
Iran,IRN,2020-04-26,13033.9
Iran,IRN,2020-05-03,14085
Iran,IRN,2020-05-10,14491.2
Iran,IRN,2020-05-17,14812.1
Iran,IRN,2020-05-24,15232.5
Iran,IRN,2020-05-31,15344.9
Iran,IRN,2020-06-07,16848.8
Iran,IRN,2020-06-14,18786.8
Iran,IRN,2020-06-21,20177.4
Iran,IRN,2020-06-28,22995.7
Iran,IRN,2020-07-05,25350.7
Iran,IRN,2020-07-12,27927.6
Iran,IRN,2020-07-19,30928.1
Iran,IRN,2020-07-26,34097.8
Iran,IRN,2020-08-02,38154.5
Iran,IRN,2020-08-09,41706.8
Iran,IRN,2020-08-16,44397.1
Iran,IRN,2020-08-23,47109.8
Iran,IRN,2020-08-30,49254.9
Iran,IRN,2020-09-06,50497.7
Iran,IRN,2020-09-13,53007.6
Iran,IRN,2020-09-20,55131.8
Iran,IRN,2020-09-27,57189.2
Iran,IRN,2020-10-04,60053.5
Iran,IRN,2020-10-11,63110.2
Iran,IRN,2020-10-18,67422.2
Iran,IRN,2020-10-25,71576.7
Iran,IRN,2020-11-01,77387.9
Iran,IRN,2020-11-08,83893.4
Iran,IRN,2020-11-15,91533.8
Iran,IRN,2020-11-22,98200.9
Iran,IRN,2020-11-29,103966.3
Iran,IRN,2020-12-06,107944.2
Iran,IRN,2020-12-13,110928.5
Iran,IRN,2020-12-20,113301.4
Iran,IRN,2020-12-27,114480.1
Iran,IRN,2021-01-03,115210.5
Iran,IRN,2021-01-10,115610.4
Iran,IRN,2021-01-17,116003.6
Iran,IRN,2021-01-24,116320.5
Iran,IRN,2021-01-31,116955.7
Iran,IRN,2021-02-07,117247.5
Iran,IRN,2021-02-14,117225.1
Iran,IRN,2021-02-21,117975
Iran,IRN,2021-02-28,118220.6
Iran,IRN,2021-03-07,119067
Iran,IRN,2021-03-14,119743
Iran,IRN,2021-03-21,121127.8
Iran,IRN,2021-03-28,120596.8
Iran,IRN,2021-04-04,122521.2
Iran,IRN,2021-04-11,125952
Iran,IRN,2021-04-18,128986.8
Iran,IRN,2021-04-25,133699.8
Iran,IRN,2021-05-02,138511.8
Iran,IRN,2021-05-09,142204.3
Iran,IRN,2021-05-16,145704.3
Iran,IRN,2021-05-23,149588.9
Iran,IRN,2021-05-30,152611.8
Iran,IRN,2021-06-06,155013.7
Iran,IRN,2021-06-13,157700
Iran,IRN,2021-06-20,159336.8
Iran,IRN,2021-06-27,160803.4
Iran,IRN,2021-07-04,162599.2
Iran,IRN,2021-07-11,164055.9
Iran,IRN,2021-07-18,166266.4
Iran,IRN,2021-07-25,168133.4
Iran,IRN,2021-08-01,172226
Iran,IRN,2021-08-08,177834.1
Iran,IRN,2021-08-15,183269.1
Iran,IRN,2021-08-22,190707
Iran,IRN,2021-08-29,202062.4
Iran,IRN,2021-09-05,210923
Iran,IRN,2021-09-12,218980.5
Iran,IRN,2021-09-19,225378.7
Iran,IRN,2021-09-26,230300.4
Iran,IRN,2021-10-03,233612.4
Iran,IRN,2021-10-10,236074.4
Iran,IRN,2021-10-17,239994.5
Iran,IRN,2021-10-24,242766.6
Iran,IRN,2021-10-31,244941.7
Iran,IRN,2021-11-07,247254
Iran,IRN,2021-11-14,248830.6
Iran,IRN,2021-11-21,249665.3
Iran,IRN,2021-11-28,250805.2
Iran,IRN,2021-12-05,251622.4
Iran,IRN,2021-12-12,251753.1
Iran,IRN,2021-12-19,251673
Iran,IRN,2021-12-26,251655
Iran,IRN,2022-01-02,251134.9
Iran,IRN,2022-01-09,250553.8
Iran,IRN,2022-01-16,250693.8
Iran,IRN,2022-01-23,250188.4
Iran,IRN,2022-01-30,250309.8
Iran,IRN,2022-02-06,250656.5
Iran,IRN,2022-02-13,251709.5
Ireland,IRL,2020-01-31,-305
Ireland,IRL,2020-02-29,-412.2
Ireland,IRL,2020-03-31,-384
Ireland,IRL,2020-04-30,544
Ireland,IRL,2020-05-31,667.8
Ireland,IRL,2020-06-30,541.2
Ireland,IRL,2020-07-31,489.6
Ireland,IRL,2020-08-31,515.8
Ireland,IRL,2020-09-30,493.6
Ireland,IRL,2020-10-31,629.6
Ireland,IRL,2020-11-30,602.6
Ireland,IRL,2020-12-31,424.6
Ireland,IRL,2021-01-31,1098.6
Ireland,IRL,2021-02-28,1496.4
Ireland,IRL,2021-03-31,1268.6
Ireland,IRL,2021-04-30,1205.6
Ireland,IRL,2021-05-31,1283.4
Ireland,IRL,2021-06-30,1248.8
Ireland,IRL,2021-07-31,1489.2
Ireland,IRL,2021-08-31,1718.4
Ireland,IRL,2021-09-30,1971.2
Ireland,IRL,2021-10-31,2307.2
Ireland,IRL,2021-11-30,2748.2
Ireland,IRL,2021-12-31,2932.2
Israel,ISR,2020-01-05,56.3
Israel,ISR,2020-01-12,-12.2
Israel,ISR,2020-01-19,29.1
Israel,ISR,2020-01-26,-43.4
Israel,ISR,2020-02-02,-132.7
Israel,ISR,2020-02-09,-265
Israel,ISR,2020-02-16,-311.9
Israel,ISR,2020-02-23,-331.6
Israel,ISR,2020-03-01,-411.9
Israel,ISR,2020-03-08,-446.2
Israel,ISR,2020-03-15,-427.5
Israel,ISR,2020-03-22,-421.8
Israel,ISR,2020-03-29,-352.1
Israel,ISR,2020-04-05,-216.2
Israel,ISR,2020-04-12,-198.3
Israel,ISR,2020-04-19,-119.2
Israel,ISR,2020-04-26,-94.7
Israel,ISR,2020-05-03,-103.8
Israel,ISR,2020-05-10,-88.3
Israel,ISR,2020-05-17,-66.8
Israel,ISR,2020-05-24,71.1
Israel,ISR,2020-05-31,95.8
Israel,ISR,2020-06-07,107.3
Israel,ISR,2020-06-14,115
Israel,ISR,2020-06-21,118.9
Israel,ISR,2020-06-28,114.8
Israel,ISR,2020-07-05,100.3
Israel,ISR,2020-07-12,155.4
Israel,ISR,2020-07-19,209.9
Israel,ISR,2020-07-26,212.6
Israel,ISR,2020-08-02,360.7
Israel,ISR,2020-08-09,410.6
Israel,ISR,2020-08-16,563.7
Israel,ISR,2020-08-23,676.8
Israel,ISR,2020-08-30,773.3
Israel,ISR,2020-09-06,877.2
Israel,ISR,2020-09-13,1053.7
Israel,ISR,2020-09-20,1261.2
Israel,ISR,2020-09-27,1482.3
Israel,ISR,2020-10-04,1683
Israel,ISR,2020-10-11,1974.7
Israel,ISR,2020-10-18,2208.4
Israel,ISR,2020-10-25,2412.7
Israel,ISR,2020-11-01,2489
Israel,ISR,2020-11-08,2535.5
Israel,ISR,2020-11-15,2472.8
Israel,ISR,2020-11-22,2541.1
Israel,ISR,2020-11-29,2548.2
Israel,ISR,2020-12-06,2584.7
Israel,ISR,2020-12-13,2586.4
Israel,ISR,2020-12-20,2635.5
Israel,ISR,2020-12-27,2653
Israel,ISR,2021-01-03,2791.5
Israel,ISR,2021-01-10,2958.7
Israel,ISR,2021-01-17,3136.1
Israel,ISR,2021-01-24,3347.3
Israel,ISR,2021-01-31,3563.7
Israel,ISR,2021-02-07,3727.3
Israel,ISR,2021-02-14,3825.9
Israel,ISR,2021-02-21,3894.9
Israel,ISR,2021-02-28,3888.1
Israel,ISR,2021-03-07,3880.7
Israel,ISR,2021-03-14,3950.3
Israel,ISR,2021-03-21,4057.9
Israel,ISR,2021-03-28,4159.5
Israel,ISR,2021-04-04,4159.1
Israel,ISR,2021-04-11,4266.9
Israel,ISR,2021-04-18,4326.7
Israel,ISR,2021-04-25,4345.7
Israel,ISR,2021-05-02,4357.1
Israel,ISR,2021-05-09,4368.9
Israel,ISR,2021-05-16,4426.3
Israel,ISR,2021-05-23,4471.7
Israel,ISR,2021-05-30,4479.5
Israel,ISR,2021-06-06,4457.1
Israel,ISR,2021-06-13,4435.5
Israel,ISR,2021-06-20,4457.1
Israel,ISR,2021-06-27,4526.9
Israel,ISR,2021-07-04,4574.7
Israel,ISR,2021-07-11,4609.1
Israel,ISR,2021-07-18,4568.1
Israel,ISR,2021-07-25,4678.5
Israel,ISR,2021-08-01,4746.1
Israel,ISR,2021-08-08,4895.1
Israel,ISR,2021-08-15,5099.9
Israel,ISR,2021-08-22,5344.9
Israel,ISR,2021-08-29,5582.9
Israel,ISR,2021-09-05,5856.3
Israel,ISR,2021-09-12,6045.1
Israel,ISR,2021-09-19,6283.5
Israel,ISR,2021-09-26,6433.9
Israel,ISR,2021-10-03,6576.9
Israel,ISR,2021-10-10,6719.5
Israel,ISR,2021-10-17,6808.1
Israel,ISR,2021-10-24,6928.7
Israel,ISR,2021-10-31,6961.9
Israel,ISR,2021-11-07,7006.1
Israel,ISR,2021-11-14,7080.5
Israel,ISR,2021-11-21,7052.7
Israel,ISR,2021-11-28,7020.9
Israel,ISR,2021-12-05,6976.9
Israel,ISR,2021-12-12,7040.3
Israel,ISR,2021-12-19,7085.9
Israel,ISR,2021-12-26,7110.9
Israel,ISR,2022-01-02,7199.3
Israel,ISR,2022-01-09,7202.4
Israel,ISR,2022-01-16,7299.7
Israel,ISR,2022-01-23,7580.8
Israel,ISR,2022-01-30,7898.1
Israel,ISR,2022-02-06,8204.6
Italy,ITA,2020-01-05,-1904.1
Italy,ITA,2020-01-12,-3614.4
Italy,ITA,2020-01-19,-5027.9
Italy,ITA,2020-01-26,-5961
Italy,ITA,2020-02-02,-6878.1
Italy,ITA,2020-02-09,-7684.4
Italy,ITA,2020-02-16,-8225.1
Italy,ITA,2020-02-23,-8888.8
Italy,ITA,2020-03-01,-9038.9
Italy,ITA,2020-03-08,-7883.4
